code,term,dmd_id,dmd_type,bnf_code
43823711000001105,Ciclesonide 80micrograms/dose inhaler CFC free,43823711000001105,AMP,0302000U0AAAAAA
44138311000001106,Ciclesonide 80micrograms/dose inhaler CFC free,44138311000001106,AMP,0302000U0AAAAAA
9004411000001108,Ciclesonide 160micrograms/dose inhaler CFC free,9004411000001108,VMP,0302000U0AAABAB
44221911000001103,Ciclesonide 160micrograms/dose inhaler CFC free,44221911000001103,AMP,0302000U0AAABAB
43823911000001107,Ciclesonide 160micrograms/dose inhaler CFC free,43823911000001107,AMP,0302000U0AAABAB
44137711000001109,Ciclesonide 160micrograms/dose inhaler CFC free,44137711000001109,AMP,0302000U0AAABAB
9003911000001102,Alvesco 80 inhaler,9003911000001102,AMP,0302000U0BBAAAA
9004211000001109,Alvesco 160 inhaler,9004211000001109,AMP,0302000U0BBABAB
23661311000001105,Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,23661311000001105,VMP,0302000V0AAAAAA
23661411000001103,Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,23661411000001103,VMP,0302000V0AAABAB
23621711000001102,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler,23621711000001102,AMP,0302000V0BBAAAA
23622011000001107,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler,23622011000001107,AMP,0302000V0BBABAB
9720211000001107,Nedocromil 2mg/dose inhaler CFC free,9720211000001107,VMP,0303010J0AAADAD
4163411000001103,Tilade 2mg/dose Syncroner with spacer,4163411000001103,AMP,0303010J0BBAEAC
9714111000001103,Tilade 2mg/dose inhaler CFC free,9714111000001103,AMP,0303010J0BBAFAD
35926711000001101,Sodium cromoglicate 5mg/dose inhaler,35926711000001101,VMP,0303010Q0AAABAB
39712711000001109,Sodium cromoglicate 20mg inhalation powder capsules,39712711000001109,VMP,0303010Q0AAADAD
13801911000001104,Sodium cromoglicate 5mg/dose inhaler CFC free,13801911000001104,VMP,0303010Q0AAANAN
38958611000001101,Sodium cromoglicate 5mg/dose inhaler CFC free,38958611000001101,AMP,0303010Q0AAANAN
3203811000001100,Intal 20mg Spincaps,3203811000001100,AMP,0303010Q0BBACAD
533311000001100,Intal 5mg/dose inhaler,533311000001100,AMP,0303010Q0BBAFAB
13777011000001102,Intal 5mg/dose inhaler CFC free,13777011000001102,AMP,0303010Q0BBALAN
20515111000001102,Mannitol 40mg inhalation powder capsules with two devices,20515111000001102,VMP,0307000R0AAAAAA
20515311000001100,Bronchitol 40mg inhalation powder capsules with two devices,20515311000001100,AMP,0307000R0BBAAAA
134498003,VMP previous to 38896811000001103,134498003,VMP,0302000K0AAAMAM
134499006,VMP previous to 35912011000001109,134499006,VMP,0302000K0AAALAL
320201003,VMP previous to 35916311000001106,320201003,VMP,0301011V0AABBBB
320206008,VMP previous to 39113111000001105,320206008,VMP,0301011V0AAAAAA
320244004,VMP previous to 39110811000001105,320244004,VMP,0301011U0AAACAC
320248001,VMP previous to 35937811000001108,320248001,VMP,0301011U0AAAAAA
320249009,VMP previous to 35938011000001101,320249009,VMP,0301011U0AAABAB
320250009,VMP previous to 39113211000001104,320250009,VMP,0301011U0AAAEAE
320261001,VMP previous to 12626211000001108,320261001,VMP,0301011E0AAAAAA
320263003,VMP previous to 39112911000001101,320263003,VMP,0301011E0AAABAB
320264009,VMP previous to 39113011000001109,320264009,VMP,0301011E0AAACAC
320274007,VMP previous to 39111011000001108,320274007,VMP,0302000N0AABEBE
320275008,VMP previous to 39111111000001109,320275008,VMP,0302000N0AABFBF
320276009,VMP previous to 39111311000001106,320276009,VMP,0302000N0AABGBG
320277000,VMP previous to 38897611000001100,320277000,VMP,0302000N0AAAXAX
320279002,VMP previous to 38897511000001104,320279002,VMP,0302000N0AAAYAY
320280004,VMP previous to 38897411000001103,320280004,VMP,0302000N0AAAZAZ
320348004,VMP previous to 36049311000001103,320348004,VMP,0301020I0AAAAAA
320442002,VMP previous to 35936311000001102,320442002,VMP,0301040R0AAAAAA
320487003,VMP previous to 35909011000001104,320487003,VMP,0302000C0AAAJAJ
320488008,VMP previous to 35908911000001108,320488008,VMP,0302000C0AAAQAQ
320490009,VMP previous to 35909211000001109,320490009,VMP,0302000C0AAASAS
320491008,VMP previous to 35908611000001102,320491008,VMP,0302000C0AAAUAU
320492001,VMP previous to 35907811000001102,320492001,VMP,0302000C0AAATAT
320520000,VMP previous to 39695711000001109,320520000,VMP,0302000C0AAAIAI
320527002,VMP previous to 35907711000001105,320527002,VMP,0302000C0AAAGAG
320529004,VMP previous to 35907611000001101,320529004,VMP,0302000C0AAALAL
320530009,VMP previous to 35908211000001104,320530009,VMP,0302000C0AAAKAK
320531008,VMP previous to 35908811000001103,320531008,VMP,0302000C0AAACAC
320532001,VMP previous to 35908511000001101,320532001,VMP,0302000C0AAARAR
320533006,VMP previous to 35909511000001107,320533006,VMP,0302000C0AAAAAA
320535004,VMP previous to 39695611000001100,320535004,VMP,0302000C0AAAFAF
320537007,VMP previous to 42292311000001106,320537007,VMP,0302000C0AAABAB
320565009,VMP previous to 35912111000001105,320565009,VMP,0302000K0AAAKAK
320567001,VMP previous to 35912411000001100,320567001,VMP,0302000K0AAAGAG
320568006,VMP previous to 35912711000001106,320568006,VMP,0302000K0AAAHAH
320571003,VMP previous to 35912511000001101,320571003,VMP,0302000K0AAADAD
320574006,VMP previous to 35912811000001103,320574006,VMP,0302000K0AAAAAA
320580003,VMP previous to 36059911000001104,320580003,VMP,0302000N0AAAAAA
320582006,VMP previous to 36059411000001107,320582006,VMP,0302000N0AAAEAE
320587000,VMP previous to 36059211000001108,320587000,VMP,0302000N0AAADAD
320588005,VMP previous to 36059511000001106,320588005,VMP,0302000N0AAAFAF
320599007,VMP previous to 36059711000001101,320599007,VMP,0302000N0AAAPAP
320602002,VMP previous to 38897911000001106,320602002,VMP,0302000N0AAARAR
320603007,VMP previous to 38897811000001101,320603007,VMP,0302000N0AAASAS
320604001,VMP previous to 36565411000001101,320604001,VMP,0302000N0AAATAT
320605000,VMP previous to 38897711000001109,320605000,VMP,0302000N0AAAUAU
320614005,VMP previous to 39111211000001103,320614005,VMP,0302000N0AABABA
320615006,VMP previous to 39111411000001104,320615006,VMP,0302000N0AABCBC
320618008,VMP previous to 39110911000001100,320618008,VMP,0302000N0AABHBH
320630002,VMP previous to 35909411000001108,320630002,VMP,0302000C0AABIBI
320631003,VMP previous to 35908011000001109,320631003,VMP,0302000C0AABJBJ
320632005,VMP previous to 35908711000001106,320632005,VMP,0302000C0AABKBK
320644008,VMP previous to 39712711000001109,320644008,VMP,0303010Q0AAADAD
320646005,VMP previous to 35926711000001101,320646005,VMP,0303010Q0AAABAB
3497211000001109,VMP previous to 9478911000001107,3497211000001109,VMP,0301020Q0AAABAB
3497311000001101,VMP previous to 9479011000001103,3497311000001101,VMP,0301020Q0AAAAAA
35894111000001105,VMP previous to 38893611000001108,35894111000001105,VMP,0301020R0AAAAAA
35912311000001107,VMP previous to 38896811000001103,35912311000001107,VMP,0302000K0AAAMAM
4053811000001101,VMP previous to 38895411000001109,4053811000001101,VMP,0302000R0AAAAAA
4053911000001106,VMP previous to 38895611000001107,4053911000001106,VMP,0302000R0AAACAC
407769008,VMP previous to 35909111000001103,407769008,VMP,0302000C0AABSBS
407770009,VMP previous to 35908411000001100,407770009,VMP,0302000C0AABUBU
408013007,VMP previous to 38895611000001107,408013007,VMP,0302000R0AAACAC
408026006,VMP previous to 38895411000001109,408026006,VMP,0302000R0AAAAAA
408061000,VMP previous to 35909611000001106,408061000,VMP,0302000C0AABEBE
408062007,VMP previous to 35909311000001101,408062007,VMP,0302000C0AABGBG
408063002,VMP previous to 35908111000001105,408063002,VMP,0302000C0AABFBF
408064008,VMP previous to 35907911000001107,408064008,VMP,0302000C0AABHBH
414538008,VMP previous to 38894511000001107,414538008,VMP,0301020I0AAANAN
703924000,VMP previous to 38893611000001108,703924000,VMP,0301020R0AAAAAA
7393811000001101,VMP previous to 38894511000001107,7393811000001101,VMP,0301020I0AAANAN
